period,n_speeches,n_speakers,is_sparse,mean_log_words,share_truncated,att_pi,att_y,att_fs,att_unc,att_pi_corr,att_y_corr,att_fs_corr,att_unc_corr,vol_pi,vol_y,vol_fs,vol_unc,out_pi,disp_pi,polar_pi,share_up_pi,share_down_pi,out_y,disp_y,polar_y,share_up_y,share_down_y
2013Q1,27.0,6.0,False,7.79228101222849,0.7407407407407407,0.37037037037037035,0.7777777777777778,0.9629629629629629,0.4074074074074074,0.2592592592592592,0.7407407407407407,0.9629629629629629,0.4074074074074074,10.0,21.0,26.0,11.0,-0.3,0.6749485577105528,0.4,0.1,0.4,0.5238095238095238,0.6015852075182383,0.15384615384615385,0.5714285714285714,0.047619047619047616
2013Q2,41.0,6.0,False,7.78190195560592,0.7804878048780488,0.5853658536585366,0.8780487804878049,0.975609756097561,0.5121951219512195,0.5121951219512194,0.8577235772357722,0.975609756097561,0.5121951219512195,24.0,36.0,40.0,21.0,-0.2916666666666667,0.5500329370901873,0.2222222222222222,0.041666666666666664,0.3333333333333333,0.1388888888888889,0.7983117106128328,0.782608695652174,0.3888888888888889,0.25
2013Q3,25.0,6.0,False,7.726003200934734,0.64,0.52,0.84,0.96,0.6,0.4352941176470588,0.8133333333333331,0.96,0.6,13.0,21.0,24.0,15.0,-0.7692307692307693,0.599144689515278,0.16666666666666666,0.07692307692307693,0.8461538461538461,0.047619047619047616,0.9206622874969125,0.9411764705882353,0.42857142857142855,0.38095238095238093
2013Q4,37.0,6.0,False,7.824543015957532,0.7297297297297297,0.5135135135135135,0.918918918918919,0.972972972972973,0.4864864864864865,0.4276629570747217,0.9054054054054054,0.972972972972973,0.4864864864864865,19.0,34.0,36.0,18.0,-0.5263157894736842,0.611775290321498,0.16666666666666666,0.05263157894736842,0.5789473684210527,0.35294117647058826,0.7337059497355612,0.45454545454545453,0.5,0.14705882352941177
2014Q1,20.0,5.0,False,7.718077167279262,0.65,0.45,0.75,0.9,0.55,0.3529411764705882,0.7083333333333333,0.9,0.55,9.0,15.0,18.0,11.0,-0.1111111111111111,0.6009252125773316,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.4666666666666667,0.833809387832792,0.46153846153846156,0.6666666666666666,0.2
2014Q2,31.0,6.0,False,8.058550739168215,0.8387096774193549,0.6451612903225806,0.9032258064516129,1.0,0.5806451612903226,0.5825426944971536,0.8870967741935483,1.0,0.5806451612903226,20.0,28.0,31.0,18.0,-0.15,0.812727700887249,0.7692307692307693,0.25,0.4,-0.03571428571428571,0.792658109342785,0.9411764705882353,0.2857142857142857,0.32142857142857145
2014Q3,23.0,6.0,False,7.906202816453648,0.8695652173913043,0.7391304347826086,0.8695652173913043,1.0,0.6086956521739131,0.6930946291560101,0.8478260869565216,1.0,0.6086956521739131,17.0,20.0,23.0,14.0,-0.17647058823529413,0.8828430011649196,0.7692307692307693,0.29411764705882354,0.47058823529411764,-0.15,0.812727700887249,0.7692307692307693,0.25,0.4
2014Q4,28.0,6.0,False,7.794480086799483,0.7142857142857143,0.6785714285714286,0.8571428571428571,0.9285714285714286,0.5714285714285714,0.6218487394957982,0.8333333333333331,0.9285714285714286,0.5714285714285714,19.0,24.0,26.0,16.0,-0.15789473684210525,0.9581903020646578,0.8235294117647058,0.3684210526315789,0.5263157894736842,0.16666666666666666,0.9168313422570847,0.8,0.5,0.3333333333333333
2015Q1,18.0,6.0,False,7.9847303743635205,0.7222222222222222,0.6666666666666666,0.8333333333333334,0.9444444444444444,0.2777777777777778,0.6078431372549018,0.8055555555555555,0.9444444444444444,0.2777777777777778,12.0,15.0,17.0,5.0,0.0,0.9534625892455924,1.0,0.4166666666666667,0.4166666666666667,0.5333333333333333,0.7432233529572065,0.3333333333333333,0.6666666666666666,0.13333333333333333
2015Q2,25.0,6.0,False,8.020299298463964,0.72,0.68,0.8,0.84,0.56,0.6235294117647059,0.7666666666666666,0.84,0.56,17.0,20.0,21.0,14.0,0.5294117647058824,0.7998161553463028,0.4,0.7058823529411765,0.17647058823529413,0.55,0.6863327411532597,0.26666666666666666,0.65,0.1
